canonical_smiles,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,target_organism,type,value
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccccc4)ncnc3cc2OC)C1,CHEMBL5919894,6.13,=,=,IC50,Homo sapiens,IC50,740.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,CHEMBL5746601,7.04,=,=,IC50,Homo sapiens,IC50,91.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,CHEMBL5746601,7.85,=,=,IC50,Homo sapiens,IC50,14.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,CHEMBL5746601,6.80,=,=,IC50,Homo sapiens,IC50,160.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,CHEMBL5746601,6.80,=,=,IC50,Homo sapiens,IC50,160.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,CHEMBL5746601,6.62,=,=,IC50,Homo sapiens,IC50,240.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,CHEMBL5746601,6.72,=,=,IC50,Homo sapiens,IC50,190.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)CC1,CHEMBL6033841,6.48,=,=,IC50,Homo sapiens,IC50,330.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)CC1,CHEMBL6033841,6.66,=,=,IC50,Homo sapiens,IC50,220.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)CC1,CHEMBL6033841,4.64,=,=,IC50,Homo sapiens,IC50,23000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)CC1,CHEMBL6033841,4.41,=,=,IC50,Homo sapiens,IC50,39000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)CC1,CHEMBL6033841,5.85,=,=,IC50,Homo sapiens,IC50,1400.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)CC1,CHEMBL6033841,6.20,=,=,IC50,Homo sapiens,IC50,630.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,CHEMBL5901984,4.66,=,=,IC50,Homo sapiens,IC50,22000.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,CHEMBL5901984,5.66,=,=,IC50,Homo sapiens,IC50,2200.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,CHEMBL5901984,5.03,=,=,IC50,Homo sapiens,IC50,9300.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,CHEMBL5901984,4.58,=,=,IC50,Homo sapiens,IC50,26000.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6005198,6.20,=,=,IC50,Homo sapiens,IC50,630.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6005198,7.16,=,=,IC50,Homo sapiens,IC50,69.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6005198,6.46,=,=,IC50,Homo sapiens,IC50,350.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6005198,6.55,=,=,IC50,Homo sapiens,IC50,280.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6005198,6.36,=,=,IC50,Homo sapiens,IC50,440.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6005198,6.34,=,=,IC50,Homo sapiens,IC50,460.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6030968,5.96,=,=,IC50,Homo sapiens,IC50,1100.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6030968,6.68,=,=,IC50,Homo sapiens,IC50,210.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6030968,6.11,=,=,IC50,Homo sapiens,IC50,780.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6030968,6.22,=,=,IC50,Homo sapiens,IC50,600.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6030968,6.06,=,=,IC50,Homo sapiens,IC50,870.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,CHEMBL6030968,5.43,=,=,IC50,Homo sapiens,IC50,3700.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,CHEMBL5915453,4.72,=,=,IC50,Homo sapiens,IC50,19000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,CHEMBL5915453,5.41,=,=,IC50,Homo sapiens,IC50,3900.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,CHEMBL5915453,5.75,=,=,IC50,Homo sapiens,IC50,1800.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,CHEMBL5977597,5.57,=,=,IC50,Homo sapiens,IC50,2700.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,CHEMBL5977597,6.31,=,=,IC50,Homo sapiens,IC50,490.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,CHEMBL5977597,5.25,=,=,IC50,Homo sapiens,IC50,5600.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,CHEMBL5977597,5.38,=,=,IC50,Homo sapiens,IC50,4200.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,CHEMBL5977597,5.14,=,=,IC50,Homo sapiens,IC50,7200.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,CHEMBL5977597,4.82,=,=,IC50,Homo sapiens,IC50,15000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)C1,CHEMBL5875009,4.80,=,=,IC50,Homo sapiens,IC50,16000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)C1,CHEMBL5875009,4.60,=,=,IC50,Homo sapiens,IC50,25000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)CC1,CHEMBL5863176,4.68,=,=,IC50,Homo sapiens,IC50,21000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)CC1,CHEMBL5863176,4.54,=,=,IC50,Homo sapiens,IC50,29000.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)C1,CHEMBL5818193,5.00,=,=,IC50,Homo sapiens,IC50,10000.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)C1,CHEMBL5818193,5.27,=,=,IC50,Homo sapiens,IC50,5400.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)C1,CHEMBL5818193,4.75,=,=,IC50,Homo sapiens,IC50,18000.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)C1,CHEMBL5818193,4.77,=,=,IC50,Homo sapiens,IC50,17000.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(C5CC5)c4)ncnc3cn2)C1,CHEMBL5990895,5.46,=,=,IC50,Homo sapiens,IC50,3500.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(C5CC5)c4)ncnc3cn2)C1,CHEMBL5990895,5.60,=,=,IC50,Homo sapiens,IC50,2500.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(C5CC5)c4)ncnc3cn2)C1,CHEMBL5990895,4.68,=,=,IC50,Homo sapiens,IC50,21000.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(C5CC5)c4)ncnc3cn2)C1,CHEMBL5990895,5.15,=,=,IC50,Homo sapiens,IC50,7100.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(C5CC5)c4)ncnc3cn2)C1,CHEMBL5990895,5.27,=,=,IC50,Homo sapiens,IC50,5400.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)C1,CHEMBL5888426,5.06,=,=,IC50,Homo sapiens,IC50,8700.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)C1,CHEMBL5888426,6.50,=,=,IC50,Homo sapiens,IC50,320.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)CC1,CHEMBL5846553,5.47,=,=,IC50,Homo sapiens,IC50,3400.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)CC1,CHEMBL5846553,4.85,=,=,IC50,Homo sapiens,IC50,14000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)CC1,CHEMBL5846553,4.00,=,=,IC50,Homo sapiens,IC50,100000.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)CC1,CHEMBL5846553,5.80,=,=,IC50,Homo sapiens,IC50,1600.0
C=CC(=O)N1CC(Oc2ccc3ncnc(Nc4ccc(Br)c(Cl)c4)c3n2)C1,CHEMBL5792678,6.37,=,=,IC50,Homo sapiens,IC50,430.0
C=CC(=O)N1CC(Oc2ccc3ncnc(Nc4ccc(Br)c(Cl)c4)c3n2)C1,CHEMBL5792678,7.46,=,=,IC50,Homo sapiens,IC50,35.0
C=CC(=O)N1CC(Oc2ccc3ncnc(Nc4ccc(Br)c(Cl)c4)c3n2)C1,CHEMBL5792678,6.32,=,=,IC50,Homo sapiens,IC50,480.0
C=CC(=O)N1CC(Oc2ccc3ncnc(Nc4ccc(Br)c(Cl)c4)c3n2)C1,CHEMBL5792678,6.20,=,=,IC50,Homo sapiens,IC50,630.0
C=CC(=O)N1CC(Oc2ccc3ncnc(Nc4ccc(Br)c(Cl)c4)c3n2)C1,CHEMBL5792678,6.15,=,=,IC50,Homo sapiens,IC50,710.0
C=CC(=O)N1CC(Oc2ccc3ncnc(Nc4ccc(Br)c(Cl)c4)c3n2)C1,CHEMBL5792678,5.77,=,=,IC50,Homo sapiens,IC50,1700.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cc2OC)CC1,CHEMBL5968479,7.32,=,=,IC50,Homo sapiens,IC50,48.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)C1,CHEMBL5983357,6.41,=,=,IC50,Homo sapiens,IC50,390.0
C=CC(=O)N1CC(OC2=CC3C(Nc4ccc(Cl)c(Cl)c4)=NC=NC3C=C2OC)C1,CHEMBL5966767,8.62,=,=,IC50,Homo sapiens,IC50,2.4
C=CC(=O)N1CCC(OC2=CC3C(Nc4ccc(Cl)c(Cl)c4F)=C(C#N)C=NC3C=C2OC)CC1,CHEMBL5870500,8.23,=,=,IC50,Homo sapiens,IC50,5.9
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cc2OC)C1,CHEMBL5786389,7.80,=,=,IC50,Homo sapiens,IC50,16.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,CHEMBL3914159,8.55,=,=,IC50,Homo sapiens,IC50,2.8
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1,CHEMBL6048885,6.39,=,=,IC50,Homo sapiens,IC50,410.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)c(C#N)cnc3cc2OC)CC1,CHEMBL5968807,5.58,=,=,IC50,Homo sapiens,IC50,2600.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,CHEMBL6032261,7.82,=,=,IC50,Homo sapiens,IC50,15.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)c(C#N)cnc3cc2OC)CC1,CHEMBL5863638,6.60,=,=,IC50,Homo sapiens,IC50,250.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1,CHEMBL5970341,6.72,=,=,IC50,Homo sapiens,IC50,190.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)c(C#N)cnc3cc2OC)CC1,CHEMBL5907728,5.52,=,=,IC50,Homo sapiens,IC50,3000.0
COc1cc(N2CCC3(CCN(C)CC3)CC2)c(Cl)cc1Nc1ncc(Cl)c(Nc2ccc3sccc3c2P(C)(C)=O)n1,CHEMBL5767132,8.58,=,=,IC50,Homo sapiens,IC50,2.64
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3sccc3c2P(C)(C)=O)n1,CHEMBL5928819,9.21,=,=,IC50,Homo sapiens,IC50,0.613
COc1cc(N2CCC3(CC2)CN(C)C3)ccc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5986535,8.79,=,=,IC50,Homo sapiens,IC50,1.63
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5815244,8.60,=,=,IC50,Homo sapiens,IC50,2.54
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL6043358,9.10,=,=,IC50,Homo sapiens,IC50,0.792
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5860281,9.31,=,=,IC50,Homo sapiens,IC50,0.485
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3cnn(C)c3c2P(C)(C)=O)n1,CHEMBL6011218,8.24,=,=,IC50,Homo sapiens,IC50,5.79
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3c(c2P(C)(C)=O)CCC3)n1,CHEMBL5831921,9.31,=,=,IC50,Homo sapiens,IC50,0.491
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(OC(=O)N(C)C)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5999274,6.07,=,=,IC50,Homo sapiens,IC50,856.0
COc1ccc(OCCNCc2cnccn2)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5833522,7.60,=,=,IC50,Homo sapiens,IC50,25.3
COc1ccc(OCCNCc2cccnc2)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5777319,7.89,=,=,IC50,Homo sapiens,IC50,12.9
COc1cc(N2CCC3(CC2)CN(CC(F)(F)F)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5952451,7.51,=,=,IC50,Homo sapiens,IC50,30.6
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Br)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5811442,10.28,=,=,IC50,Homo sapiens,IC50,0.052
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(C2CC2)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5947282,8.75,=,=,IC50,Homo sapiens,IC50,1.79
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(C#N)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL6058695,9.17,=,=,IC50,Homo sapiens,IC50,0.679
COc1ccc(OCCN2CCNC(=O)C2)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5779580,6.73,=,=,IC50,Homo sapiens,IC50,185.0
COc1ccc(OCCNS(C)(=O)=O)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL6026402,7.17,=,=,IC50,Homo sapiens,IC50,67.6
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5169450,8.10,=,=,IC50,Homo sapiens,IC50,7.92
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5169450,9.66,=,=,IC50,Homo sapiens,IC50,0.218
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5169450,9.80,=,=,IC50,Homo sapiens,IC50,0.16
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,CHEMBL5174418,8.29,=,=,IC50,Homo sapiens,IC50,5.12
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,CHEMBL5174418,9.67,=,=,IC50,Homo sapiens,IC50,0.212
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,CHEMBL5174418,9.59,=,=,IC50,Homo sapiens,IC50,0.26
COc1cc(N2CCC(N(C)C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5963175,7.96,=,=,IC50,Homo sapiens,IC50,11.0
COc1cc(N2CCC(N(C)C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5963175,9.55,=,=,IC50,Homo sapiens,IC50,0.281
COc1cc(N2CCC(N(C)C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5963175,9.68,=,=,IC50,Homo sapiens,IC50,0.21
C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)C1,CHEMBL5999061,6.46,=,=,IC50,Homo sapiens,IC50,345.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)ncc2F)c1,CHEMBL5756092,6.13,=,=,IC50,Homo sapiens,IC50,732.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)c1,CHEMBL5757288,6.68,=,=,IC50,Homo sapiens,IC50,208.0
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]cnc12,CHEMBL5903840,5.72,=,=,IC50,Homo sapiens,IC50,1904.0
C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)C1,CHEMBL5999061,6.46,=,=,IC50,Homo sapiens,IC50,345.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)ncc2F)c1,CHEMBL5756092,6.13,=,=,IC50,Homo sapiens,IC50,732.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)c1,CHEMBL5757288,6.68,=,=,IC50,Homo sapiens,IC50,208.0
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]cnc12,CHEMBL5903840,5.72,=,=,IC50,Homo sapiens,IC50,1904.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)c1,CHEMBL5757288,6.68,=,=,IC50,Homo sapiens,IC50,208.0
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]cnc12,CHEMBL5903840,5.72,=,=,IC50,Homo sapiens,IC50,1904.0
CCOC(=O)C1=C(C(F)(F)F)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(S(=O)(=O)c2ccccc2)cc1,CHEMBL5881155,9.66,=,=,IC50,Homo sapiens,IC50,0.22
Cc1ccc(S(=O)(=O)c2ccc(C3C(C(=O)c4ccccc4)=C(N)NC4=C3C(=O)CC(C)(C)C4)cc2)cc1,CHEMBL5977738,9.85,=,=,IC50,Homo sapiens,IC50,0.14
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,6.51,=,=,Kd,Homo sapiens,Kd,310.0
COc1cc2ncnc(NC3=CC(Cl)C(F)C=C3)c2cc1OCCCN1CCOCC1,CHEMBL5956974,6.96,=,=,Kd,Homo sapiens,Kd,110.0
C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1C,CHEMBL5965928,6.13,=,=,Kd,Homo sapiens,Kd,745.0
C#Cc1cc(Nc2ncnc3cc(OCCOC)ccc23)cc(OCCOCC)c1,CHEMBL5765266,4.75,=,=,Kd,Homo sapiens,Kd,17700.0
C#Cc1cc(C#C)cc(Nc2ncnc3cc(OC)c(OC)cc23)c1,CHEMBL5886763,5.94,=,=,Kd,Homo sapiens,Kd,1153.0
C#Cc1cc(Nc2ncnc3cc(OCCOC)ccc23)cc(OCCOC)c1,CHEMBL5815621,4.90,=,=,Kd,Homo sapiens,Kd,12658.0
C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc(OCCOC)c1,CHEMBL5799773,5.18,=,=,Kd,Homo sapiens,Kd,6588.0
C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc(OCCOCC)c1,CHEMBL5810551,5.05,=,=,Kd,Homo sapiens,Kd,8840.0
C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)c2)CC1,CHEMBL5802555,6.33,=,=,IC50,Homo sapiens,IC50,470.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4F)nc3)c2)C1,CHEMBL6062282,6.92,=,=,IC50,Homo sapiens,IC50,121.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(C#N)c4)nc3)c2)C1,CHEMBL6004044,5.19,=,=,IC50,Homo sapiens,IC50,6520.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(OC(F)F)c4)nc3)c2)C1,CHEMBL5909490,6.06,=,=,IC50,Homo sapiens,IC50,872.0
C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Oc4cccc(OC(F)F)c4)nc3)c2)C1,CHEMBL5918833,4.54,=,=,IC50,Homo sapiens,IC50,28500.0
C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)c2)C1,CHEMBL6020006,5.29,=,=,IC50,Homo sapiens,IC50,5180.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)c2)C1,CHEMBL5960937,6.89,=,=,IC50,Homo sapiens,IC50,129.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(C(F)(F)F)c4)nc3)c2)C1,CHEMBL5997770,6.14,=,=,IC50,Homo sapiens,IC50,724.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccc(F)c(OC(F)F)c4)nc3)c2)C1,CHEMBL5928199,5.42,=,=,IC50,Homo sapiens,IC50,3760.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(OC(F)(F)F)c4)nc3)c2)C1,CHEMBL6007810,4.67,=,=,IC50,Homo sapiens,IC50,21200.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(F)c4)nc3)c2)C1,CHEMBL5834450,6.19,=,=,IC50,Homo sapiens,IC50,644.0
C=CC(=O)N1CC(C)(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)c2)C1,CHEMBL6014610,6.29,=,=,IC50,Homo sapiens,IC50,509.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccc(F)c(Cl)c4)nc3)c2)C1,CHEMBL6058524,6.35,=,=,IC50,Homo sapiens,IC50,450.0
C#Cc1cccc(Oc2ncc(-c3cncc(NC4CN(C(=O)C=C)C4)c3)cn2)c1,CHEMBL6015436,6.62,=,=,IC50,Homo sapiens,IC50,242.0
C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)c2)C1,CHEMBL5837411,5.86,=,=,IC50,Homo sapiens,IC50,1370.0
C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(OC(F)F)c4)nc3)c2)C1,CHEMBL5853424,5.06,=,=,IC50,Homo sapiens,IC50,8650.0
C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(C)n4)nc3)c2)C1,CHEMBL5896779,4.79,=,=,IC50,Homo sapiens,IC50,16100.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(C(F)(F)F)c4)nc3)c2)C1,CHEMBL5807788,6.61,=,=,IC50,Homo sapiens,IC50,247.0
C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)c2)CC1,CHEMBL5880574,6.28,=,=,IC50,Homo sapiens,IC50,523.0
C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(C)n4)nc3)c2)CC1,CHEMBL5961157,5.65,=,=,IC50,Homo sapiens,IC50,2220.0
C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Nc4ccccn4)nc3)c2)CC1,CHEMBL5993343,5.47,=,=,IC50,Homo sapiens,IC50,3390.0
