smiles,pchembl_value
CC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,5.9
CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.105
CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,6.29
CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.32
CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.0
CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC(C)(C)N1[O],7.82
CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC(C)(C)N1[O],7.51
CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)(C)N1[O],7.19
CC1(C)CC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccnc3)NN2)CC(C)(C)N1,8.1
CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,7.0600000000000005
CC1(C)CC[C@]2(C(=O)OCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,7.24
CC1(C)CCc2c(C(C(=O)Nc3nccs3)N3Cc4c(cc(C#Cc5ccc(CN6CCC(CO)CC6)cc5)cc4C(F)F)C3=O)ncn21,8.16
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,5.609999999999999
CC1(C)COCCC1Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,8.05
CC1(C)COCCC1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,8.46
CC1(C)COCC[C@H]1Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,8.7
CC1(C)OB(c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)OC1(C)C,6.24
CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,6.23
CC1(C)OC[C@@H](COc2cc3ncc(C#N)c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)CC2CCSS2)O1,7.3
CC1(C)OC[C@H](COc2cc3ncc(C#N)c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)CC2CCSS2)O1,7.3
CC1(C)OC[C@H](COc2cc3ncc(C#N)c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C[C@@H]2CCSS2)O1,7.3
CC1(C)OC[C@H](COc2cc3ncc(C#N)c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C[C@H]2CCSS2)O1,7.3
CC1(C)OCc2c(C(=O)c3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,6.98
CC1(C)OCc2c(Nc3c[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,7.77
CC1(C)OCc2c(Nc3n[nH]c(Cl)c3Cl)nc(-c3cn[nH]c3)nc21,6.41
CC1(C)OCc2c(Nc3n[nH]c4c(C(F)(F)F)cccc34)nc(-c3cn[nH]c3)nc21,6.87
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)c(F)ccc34)nc(-c3cn[nH]c3)nc21,8.4
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cc(F)cc34)nc(-c3cn[nH]c3)nc21,7.8
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3)nc21,8.89
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3C(F)F)nc21,8.33
CC1(C)OCc2c(Nc3n[nH]c4c(F)cc(F)cc34)nc(-c3cn[nH]c3)nc21,7.98
CC1(C)OCc2c(Nc3n[nH]c4c(F)cccc34)nc(-c3cn[nH]c3)nc21,8.52
CC1(C)OCc2c(Nc3n[nH]c4cc(Cl)ccc34)nc(-c3cn[nH]c3)nc21,7.65
CC1(C)OCc2c(Nc3n[nH]c4cc(F)ccc34)nc(-c3cn[nH]c3)nc21,8.7
CC1(C)OCc2c(Nc3n[nH]c4ccc(F)cc34)nc(-c3cn[nH]c3)nc21,8.1
CC1(C)OCc2c(Nc3n[nH]c4cccc(F)c34)nc(-c3cn[nH]c3)nc21,7.77
CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3c[nH]nn3)nc21,6.13
CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cc[nH]n3)nc21,6.76
CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,9.010000000000002
CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cscn3)nc21,8.25
CC1(C)OCc2c(Nc3nsc4ccccc34)nc(-c3cn[nH]c3)nc21,6.13
CC1(C)OCc2c(Oc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,7.07
CC1(C)OOC2(CCC(C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)CC2)OO1,7.855
CC1(C)[C@H]2CC3OB(COc4ccc5ncnc(Nc6cccc(Cl)c6)c5c4)O[C@@]3(C)[C@@H]1C2,6.7
CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,6.46
CC1(CNc2ncnc3ccc(NC(c4ccc(F)cc4)c4cn(C5CC5)nn4)cc23)CCOCC1,7.245
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,5.33
CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.3
CC1(N2C=C([C@@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)c3ccc(F)c4ncccc34)NN2)CC1,8.7
CC1(N2C=C([C@@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)c3cccc4ncccc34)NN2)CC1,8.52
CC1(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)c3ccc(F)c4ncccc34)NN2)CC1,8.7
CC1(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)c3cccc4ncccc34)NN2)CC1,8.52
CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(NCc2ccccc2)=N1,4.63
CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(Nc2ccc([N+](=O)[O-])cc2Cl)=N1,4.21
CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(SCc2ccccc2)=N1,4.03
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN)=N1,4.32
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3ccco3)SC2=S)=N1,4.0
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3cccs3)SC2=S)=N1,4.09
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3nc(C)cc(C)n3)cc2)=N1,4.1
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)=N1,4.05
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(SCc2ccccc2)=N1,4.25
CC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1CC1,8.52
CC1=NNC2=NC(=O)NC(c3ccccc3Br)C12,7.05
CC1=NNC2Oc3ncn(N)c(=N)c3C(c3ccccc3Br)C12,7.22
CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,6.44
CC1CCCCN1C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,5.23
CC1CCCCN1C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,7.945
CC1CCCCN1C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.75
CC1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,5.31
CC1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1,7.8500000000000005
CC1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,6.25
CC1CN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC(C)N1C(=O)OC(C)(C)C,8.72
CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.89
CCC(=O)N1CCC(C)(c2ccc(Nc3nc(N4CCC[C@@H](N5CCN(C)C5=O)C4)cnc3C(N)=O)cc2)CC1,6.26
CCC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,6.51
CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N(C)C)C4)cnc3C(N)=O)cc2)CC1,5.26
CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)cnc3C(N)=O)cc2)CC1,6.26
CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5.26
CCC(=O)N1CCC[C@@H](N2CC(c3cccc(F)c3Cl)=C(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.869999999999999
CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3cc(F)ccc3Cl)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.055
CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3ccc(F)cc3Cl)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.85
CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3cccc(F)c3Cl)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.56
CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3ccccc3Br)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.775
CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3ccccc3C)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.4350000000000005
CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3ccccc3Cl)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.19
CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,5.210000000000001
CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,5.3
CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,5.47
CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,5.234999999999999
CCC(=O)N1CCC[C@@H](n2nc(-c3cn(-c4ccc(C(C)=O)cc4)nn3)c3c(N)ncnc32)C1,6.18
CCC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(F)c(Cl)c3)c21,7.15
CCC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(Br)c3)c21,7.15
CCC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(C(F)(F)F)c3)c21,6.08
CCC(=O)N1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.63
CCC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)C1,8.585
CCC(=O)N1CC[C@@H](n2c(=O)c(-c3ccccc3Cl)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.09
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.43
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C6COC6)CC5)c(C)c4)nc32)C1,6.44
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N(C)CCN(C)C)c(C)c4)nc32)C1,5.89
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CC6(CCN(C)CC6)C5)c(C)c4)nc32)C1,6.66
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCC(N(C)C)CC5)c(C)c4)nc32)C1,6.54
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCC6(CCN(C)C6)C5)c(C)c4)nc32)C1,6.53
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCC6(CCN(C)CC6)CC5)c(C)c4)nc32)C1,6.65
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCCCC5)c(C)c4)nc32)C1,6.33
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)c(C)c4)nc32)C1,6.68
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C(C)=O)CC5)c(C)c4)nc32)C1,6.83
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)C(C)C5)c(C)c4)nc32)C1,6.15
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(C)C)c4)nc32)C1,6.44
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)nc32)C1,5.47
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.44
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(CC)c4)nc32)C1,6.29
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(Cl)c4)nc32)C1,5.92
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc32)C1,5.89
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1,6.22
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,5.96
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)C1,5.6
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,5.8
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C6COC6)CC5)c(C)c4)nc32)C1,6.52
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCOCC5)c(C)c4)nc32)C1,6.2
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5C[C@@H](C)N(C)[C@@H](C)C5)c(C)c4)nc32)C1,6.05
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5C[C@H]6CN(C)C[C@H]6C5)c(C)c4)nc32)C1,6.67
CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(C)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.42
CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(Cl)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.42
CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(F)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.14
CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(OC)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.82
CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(C)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.44
CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(Cl)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.84
CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(F)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.45
CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC(F)(F)F)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.05
CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC(F)F)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.59
CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.38
CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.38
CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.38
CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,8.12
CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.8
CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.75
CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3OC)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.56
CCC(=O)NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,7.48
CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,6.35
CCC(=O)N[C@H]1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,7.525
CCC(=O)N[C@H]1CC[C@@H](n2c(=O)c(-c3ccccc3Cl)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,6.77
CCC(=O)N[C@H]1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,8.205
CCC(=O)N[C@H]1CC[C@H](n2c(=O)c(-c3ccccc3Cl)cc3ccc(Nc4ccc(N5CCN(C)CC5)c(C)c4)cc32)CC1,7.42
CCC(=O)Nc1cc(Nc2cc[nH]n2)nc(-c2ccccc2)n1,5.47
CCC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,5.04
CCC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4cc[nH]c4c3)n2)c(OC)cc1N1CCN(C)CC1,7.805
CCC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,6.77
CCC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,6.095
CCC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4c(CCO)cccc34)n2)c(OC)cc1F,6.43
CCC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.5649999999999995
CCC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,6.66
CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCCO)c4ccc(F)cc34)n2)c(OC)cc1F,6.85
CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCCO)c4ccccc34)n2)c(OC)cc1F,6.9
CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCCO)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.77
CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCO)c4ccccc34)n2)c(OC)cc1F,6.93
CCC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,7.57
CCC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(CC)CC)c12,7.68
CCC(=O)Nc1cc2c(NCc3ccccc3)ncnc2cc1OC,6.87
CCC(=O)Nc1cc2c(N[C@H](C)c3ccccc3)ncnc2cc1OC,7.07
CCC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,6.06
CCC(=O)Nc1cc2c(Nc3ccc(C(O)c4ccccc4)cc3)ncnc2cc1OC,6.46
CCC(=O)Nc1cc2c(Nc3ccc(CCc4ccccc4)cc3)ncnc2cc1OC,6.13
CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cc1OC,6.69
CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccncc4)cc3)ncnc2cc1OC,6.41
CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.7
CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.825
CCC(=O)Nc1cc2c(Nc3ccc(NCc4ccccc4)cc3)ncnc2cc1OC,6.42
CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)c(F)c3)ncnc2cc1OC,6.23
CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)ncnc2cc1OC,7.19
CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)nc3)ncnc2cc1OC,6.28
CCC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OC,7.17
CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OC,7.44
CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1OC,6.94
CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccc5c(c4)OCO5)cc3)ncnc2cc1OC,6.29
CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccc(F)c4)cc3)ncnc2cc1OC,6.05
CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OC,7.19
CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccnc4)cc3)ncnc2cc1OC,6.28
CCC(=O)Nc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cc1OC,8.22
CCC(=O)Nc1cc2c(Nc3ccc4[nH]ncc4c3)ncnc2cc1OC,7.1
CCC(=O)Nc1cc2c(Nc3ccc4c(c3)CCN4Cc3ccccc3)ncnc2cc1OC,6.76
CCC(=O)Nc1cc2c(Nc3ccc4c(c3)CCN4Cc3ccccn3)ncnc2cc1OC,6.29
CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4CC(C)C)c3)ncnc2cc1OC,6.38
CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccc4)c3)ncnc2cc1OC,7.68
CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccn4)c3)ncnc2cc1OC,7.21
CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4cccnc4)c3)ncnc2cc1OC,6.15
CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccco4)c3)ncnc2cc1OC,7.07
CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)ncnc2cc1OC,6.9
CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cc1OC,7.77
CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccn4)c3)ncnc2cc1OC,7.03
CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(C)cc4)cc3F)ncnc2cc1OC,5.07
CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(F)cc4)cc3F)ncnc2cc1OC,5.220000000000001
CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,5.74
CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCC4CCCCC4)cc3F)ncnc2cc1OC,5.33
CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,5.41
CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1,8.15
CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,7.540000000000001
